Date,Latitude,Longitude,Accident_Severity,Random_column
2022-12-01,48.5395773724,2.6641265271,Medium,1
2022-03-01,50.5652350462,2.4809909936,High,5
2022-03-01,50.5652350462,2.4809909936,Low,1
2022-04-01,41.9171881452,8.7344394101,Low,1
2022-11-01,48.2979163287,4.0742767627,High,1
2022-01-16,43.7042216944,7.2792769354,High,1
2022-01-13,43.1846941612,2.994695474,Medium,5
2022-01-13,43.1846941612,2.994695474,Low,1
2022-06-01,48.9751889608,2.382696791,Low,1
2022-02-01,44.852659949,-0.6385998332,Medium,1
2022-06-01,47.2743476098,-2.2138603359,Medium,5
2022-06-01,47.2743476098,-2.2138603359,Medium,5
2022-01-15,47.5090889693,6.7906302963,High,5
2022-01-15,47.5090889693,6.7906302963,Medium,3
2022-01-16,50.5468382067,3.0269188115,Low,4
2022-01-20,44.7769726527,-0.5337231513,Medium,3
2022-01-16,48.8019469041,2.1310798381,Low,3
2022-01-16,43.2943427336,5.3778354061,Medium,3
2022-11-01,48.871735287,2.3571986987,Medium,1
2022-01-25,47.2670650544,-2.2497182283,Low,3
2022-05-01,48.8372370058,2.1118381654,Low,4
2022-01-17,48.8810356282,2.1822435853,High,2
2022-04-01,47.8066357297,1.0852191782,Medium,4
2022-06-01,47.3933302759,0.6891164973,Low,1
2022-05-01,46.5632250925,3.3391385526,Medium,5
2022-05-01,43.3235724212,5.3834829843,Low,1
2022-06-01,43.6096262566,1.4465480997,Low,3
2022-06-01,43.6096262566,1.4465480997,Medium,5
2022-05-01,48.7018486679,2.3138173157,Low,1
2022-10-01,48.6360075599,4.9591763899,Low,4
2022-05-01,48.6226493028,6.349436892,Medium,3
2022-06-01,48.0083176884,0.197436683,Low,5
2022-05-01,50.588116722,3.1104191037,Medium,5
2022-06-01,46.2592768998,5.6578573391,Low,5
2022-05-01,48.9602182543,2.531811635,High,2
2022-05-01,48.8795002675,2.3573063841,Low,4
2022-05-01,43.2967217572,-0.3636046102,Low,3
2022-11-01,48.8814203815,2.2821406652,Low,3
2022-07-01,50.3934240392,3.6024662224,High,1
2022-07-01,45.7475997307,4.8967717436,Medium,5
2022-07-01,45.7475997307,4.8967717436,Low,2
2022-07-01,45.7475997307,4.8967717436,Medium,4
2022-07-01,45.7475997307,4.8967717436,Medium,2
2022-01-01,48.5771958248,7.7280496529,Medium,2
2022-01-01,48.6875674884,6.2135791221,Medium,4
2022-01-01,48.6875674884,6.2135791221,Low,1
2022-01-01,48.6875674884,6.2135791221,High,5
2022-01-01,48.6875674884,6.2135791221,Low,2
2022-01-19,48.6366653915,2.3374457701,Medium,5
2022-01-15,43.7455278175,7.4002693347,Medium,3
2022-05-01,45.7066206333,4.8836261742,Low,3
2022-06-01,45.7823672608,4.7367579912,Low,4
2022-05-01,48.8783180006,2.3383250199,Medium,5
2022-06-01,44.8008641957,-0.6436150964,High,4
2022-06-01,48.8079513569,2.3675255612,Low,3
2022-11-01,48.7325392873,7.0520586641,Low,4
2022-04-01,50.2950517676,3.3563655031,Medium,1
2022-06-01,48.8866602634,2.2967275394,Medium,4
2022-02-01,50.4219160286,2.9307657434,Low,2
2022-05-01,50.994268755,2.2198762417,Low,4
2022-01-25,16.2518775144,-61.5260070463,Medium,2
2022-01-25,16.2518775144,-61.5260070463,Medium,3
2022-01-25,16.2518775144,-61.5260070463,Low,3
2022-04-01,50.4422880803,2.809773852,Medium,5
2022-04-01,50.4422880803,2.809773852,High,4
2022-04-01,50.4422880803,2.809773852,Low,1
2022-04-01,50.4422880803,2.809773852,Medium,5
2022-04-01,48.7491618711,2.4050891291,Low,3
2022-01-15,50.256845931,3.9360231073,Medium,5
2022-06-01,48.8479374008,2.4403182248,Low,4
2022-01-16,42.7032641583,2.902765591,Medium,1
,48.9509367178,2.8875563282,Medium,5
2022-05-01,48.9509367178,2.8875563282,High,1
2022-01-21,50.6264440733,3.0371082821,High,4
2022-01-21,50.6264440733,3.0371082821,High,5
2022-06-01,48.0706684005,-0.7030191897,Low,4
2022-01-16,50.3584671204,3.5241085764,High,1
2022-11-01,48.9528467163,2.4792542754,Medium,5
2022-06-01,48.835592871,2.2503802475,Low,3
2022-06-01,43.3986195403,5.3665885199,Medium,5
2022-01-19,48.9509319178,2.1608459008,High,2
2022-10-01,45.4114093563,4.4039987487,Medium,2
2022-01-25,48.8645180372,2.4426460908,Medium,5
2022-08-01,48.8927466413,2.2349493575,Low,2
2022-01-19,43.5952803895,1.4684944632,Medium,2
2022-01-15,48.5395773724,2.6641265271,Medium,2
2022-01-19,43.2939668613,-0.364136179,Medium,4
2022-01-15,48.849598926,2.651838164,Medium,3
2022-01-19,48.4445199613,1.4834095486,Medium,5
2022-01-16,48.1041458687,7.3628768036,Medium,5
2022-01-16,,7.3628768036,High,2
2022-06-01,43.3027567702,5.3679406821,Medium,1
2022-06-01,50.4681277799,2.9910791949,Medium,5
2022-05-01,43.8150257359,4.3208047649,Low,3
2022-01-24,48.7779714748,2.2543387084,Medium,5
2022-05-01,43.1264061618,5.8998772084,Low,4
2022-06-01,43.2978645352,5.3767845469,Medium,5
2022-01-19,48.9101292392,2.3990485604,Medium,4
2022-06-01,43.4111931833,5.2135337667,Low,1
2022-01-18,45.7099230321,4.8608535151,Low,2
2022-05-01,48.825823718,2.3755943192,Medium,5
2022-01-24,48.8407893812,2.3887417151,High,2
2022-11-01,-17.5435537584,-149.5705020734,Low,4
2022-03-01,48.8645824536,2.3540053415,Medium,1
2022-09-01,48.8541193006,2.3086691183,Medium,4
2022-05-01,50.4747130295,3.2431212999,High,3
2022-05-01,50.4747130295,3.2431212999,Medium,2
2022-05-01,50.474289269,3.2407969049,High,3
2022-05-01,50.474289269,3.2407969049,Medium,4
2022-01-15,45.6396188857,4.8405470632,High,3
2022-01-16,44.8103577441,-0.5918829519,Low,2
2022-07-01,45.7754847542,4.9233102028,Low,1
2022-10-01,50.3609725626,3.450733799,Low,2
2022-01-16,48.8924870438,2.3446463955,High,5
2022-01-01,48.7828959594,2.2424895011,High,3
2022-01-25,43.5704143881,1.420587997,Medium,5
2022-06-01,50.9531892766,1.8536570617,High,3
2022-01-14,43.0252869558,0.968838673,High,4
2022-11-01,43.4326461907,6.7316871936,Low,1
2022-01-25,50.3584671204,3.5241085764,Low,3
2022-02-01,43.3308620315,5.4136161321,Medium,1
2022-01-16,43.6191811129,1.4419110482,Low,4
2022-01-16,44.844997273,-0.561317576,Medium,5
2022-02-01,43.2893624235,5.3901338199,Medium,3
2022-01-25,48.9005076656,2.3316610912,Low,5
2022-01-25,45.4398767367,4.3955265917,Medium,3
2022-01-18,48.59774806,2.424607293,Medium,3
2022-01-16,50.6438773328,3.110137856,Medium,4
2022-02-01,-22.2515392691,166.454377543,Medium,3
2022-01-21,48.7338651005,1.3808011099,Medium,2
2022-01-19,49.5440328862,5.7822965176,High,2
2022-01-19,49.5440328862,5.7822965176,Low,1
2022-01-19,49.542692733,5.7818765725,Medium,5
2022-01-19,49.542692733,5.7818765725,,4
2022-02-01,48.1096210579,-1.6975859429,Low,4
2022-11-01,47.9984480559,2.7330668399,Medium,1
2022-01-18,45.1939969768,5.7320072255,High,4
2022-07-01,48.777448062,2.4551767596,High,3
2022-10-01,43.3011882695,-0.3710316449,Low,1
2022-02-01,43.6783709229,7.1835555937,Medium,1
2022-02-01,48.594957217,2.2558370112,High,5
2022-01-16,48.5254438906,7.7115584564,High,1
2022-01-21,48.1080394852,-1.684491502,Low,1
2022-01-18,44.8272151094,-0.5550806542,Low,4
2022-02-01,48.5822334439,7.7475869666,Low,5
2022-08-01,48.951420897,2.6111670168,Medium,4
,48.8492664265,2.5361622765,Low,4
2022-07-01,48.9399270481,2.3554679434,Low,5
2022-07-01,48.9399270481,2.3554679434,High,2
2022-07-01,48.9399270481,2.3554679434,High,5
2022-07-01,48.9399270481,2.3554679434,Medium,5
2022-07-01,48.9399270481,2.3554679434,,5
2022-07-01,48.9399270481,2.3554679434,High,5
2022-07-01,48.9399270481,2.3554679434,Low,3
2022-07-01,48.9865362899,2.2313078809,Low,2
2022-07-01,48.9865362899,2.2313078809,Medium,2
2022-07-01,48.9865362899,2.2313078809,Low,1
2022-07-01,48.9865362899,2.2313078809,Low,4
2022-07-01,48.9865362899,2.2313078809,Low,4
2022-07-01,48.9865362899,2.2313078809,Low,2
2022-07-01,48.9865362899,2.2313078809,Medium,4
2022-07-01,48.9865362899,2.2313078809,Medium,3
2022-07-01,48.9865362899,2.2313078809,High,5
2022-07-01,48.9865362899,2.2313078809,Low,5
2022-07-01,48.9865362899,2.2313078809,Medium,4
2022-07-01,48.9865362899,2.2313078809,High,3
2022-07-01,48.9865362899,2.2313078809,Medium,2
2022-07-01,48.9865362899,2.2313078809,Low,5
2022-07-01,48.9865362899,2.2313078809,Medium,1
2022-07-01,48.9865362899,2.2313078809,Low,2
2022-07-01,48.9865362899,2.2313078809,Low,1
2022-07-01,48.9865362899,2.2313078809,Medium,4
2022-07-01,48.9865362899,2.2313078809,Low,2
2022-07-01,48.9865362899,2.2313078809,Medium,5
2022-07-01,48.9865362899,2.2313078809,Medium,1
2022-07-01,48.9865362899,2.2313078809,Low,1
2022-07-01,48.9865362899,2.2313078809,Medium,1
2022-07-01,48.9865362899,2.2313078809,High,2
2022-07-01,48.9865362899,2.2313078809,Medium,4
2022-07-01,48.9865362899,2.2313078809,Low,3
2022-07-01,48.9865362899,2.2313078809,Low,1
2022-07-01,48.9865362899,2.2313078809,Low,2
2022-07-01,48.9399270481,2.3554679434,Low,5
2022-07-01,48.9399270481,2.3554679434,Low,2
2022-07-01,48.9399270481,2.3554679434,Medium,5
2022-07-01,48.9399270481,2.3554679434,Low,4
2022-07-01,,2.3554679434,High,4
2022-07-01,48.9399270481,2.3554679434,Low,2
2022-07-01,48.9399270481,2.3554679434,Low,2
2022-07-01,48.9047883875,2.4456965471,Medium,4
2022-07-01,48.9047883875,2.4456965471,High,2
2022-07-01,48.9047883875,2.4456965471,High,4
2022-07-01,48.9047883875,2.4456965471,Low,1
2022-07-01,48.9047883875,2.4456965471,High,4
2022-07-01,48.9047883875,2.4456965471,Low,3
2022-07-01,48.9047883875,2.4456965471,High,2
2022-08-01,49.0302208011,2.4632349822,Low,4
2022-02-01,48.8565479421,2.7776933907,Low,3
2022-02-01,43.6083416045,1.4494905939,Low,4
2022-02-01,43.6083416045,1.4494905939,Medium,1
2022-02-01,48.8333876872,2.3076649783,High,5
2022-01-15,50.2916859249,2.7795376212,Medium,1
2022-01-15,50.2916859249,2.7795376212,Medium,1
2022-01-15,50.2916859249,2.7795376212,Low,3
2022-05-01,49.0190874713,2.0910691011,Low,4
2022-12-01,48.5850399888,7.7364166403,Low,1
2022-01-01,43.3271605014,5.3882965953,Low,2
2022-02-01,45.5311737374,4.9075738661,Medium,3
2022-01-20,46.3761213032,6.4815251133,High,4
2022-06-01,47.7516985914,7.3436693076,Low,3
2022-05-01,48.9252411425,2.290638151,Low,1
2022-02-01,43.549555277,7.0258452789,Medium,3
2022-10-01,50.7223584345,3.1594557299,Low,4
2022-01-14,45.4265378027,4.4049954196,High,2
2022-04-01,46.1261445898,3.4272112582,Low,2
2022-04-01,46.1261445898,3.4272112582,High,5
2022-04-01,46.1261445898,3.4272112582,High,4
2022-04-01,46.1261445898,3.4272112582,Low,5
2022-01-24,43.6055026111,3.8891909315,Medium,3
2022-01-16,48.8649475091,2.2917516235,Medium,4
2022-07-01,48.9340542197,2.3764743852,High,1
2022-07-01,48.9340542197,2.3764743852,Medium,5
2022-07-01,48.9340542197,2.3764743852,High,5
2022-04-01,50.5304191123,2.6379886431,Low,5
2022-01-25,48.1939065854,7.3248689775,Low,2
2022-01-15,47.1692220458,-1.5363480452,Low,4
2022-06-01,43.6057866298,1.4486256928,Medium,3
2022-04-01,47.5748586627,6.7552990235,Medium,2
2022-05-01,47.190258028,-1.5505188693,Low,1
2022-05-01,47.190258028,-1.5505188693,Medium,4
2022-06-01,48.9246523789,2.5271392647,Medium,3
2022-11-01,47.5779211581,7.5682419122,Medium,5
2022-01-01,48.5575402998,7.7115231742,Low,4
2022-01-01,48.5575402998,7.7115231742,Low,2
2022-01-01,48.5575402998,7.7115231742,Medium,3
2022-01-01,48.5575402998,7.7115231742,Medium,1
2022-03-01,48.8427593166,2.3755735593,Medium,1
2022-05-01,49.147511097,6.1473095047,High,1
2022-06-01,50.6281966892,3.068807418,Medium,2
2022-05-01,49.4935870335,0.1009687062,High,3
2022-05-01,49.4935870335,0.1009687062,Low,3
2022-04-01,48.8602387446,2.3411675772,Low,1
2022-01-24,45.7893122289,4.8478970189,Low,3
2022-05-01,50.6413622134,3.0215858414,Low,5
2022-11-01,48.8438464335,2.2656225499,Medium,1
2022-11-01,48.0083176884,0.197436683,Low,5
2022-11-01,45.1562528661,5.7194274728,Medium,5
2022-11-01,45.1562528661,5.7194274728,High,1
2022-04-01,43.2141859225,5.5429568178,High,1
2022-04-01,43.2141859225,5.5429568178,Low,2
2022-04-01,43.6057866298,1.4486256928,Low,3
2022-04-01,43.6057866298,1.4486256928,Medium,5
2022-01-19,,2.7930772135,Low,3
2022-01-15,49.0913257986,1.4647343247,Low,1
2022-01-25,50.6439474893,2.9888403153,Low,3
2022-01-16,48.879483851,2.29791066,Medium,3
2022-01-01,48.9847295027,2.2296583786,Medium,1
2022-01-16,45.8164100944,1.2338064603,Low,3
2022-05-01,48.877784277,2.3163485454,Low,3
2022-05-01,48.877784277,2.3163485454,Low,2
2022-05-01,48.432949776,0.0329692047,Medium,2
2022-01-19,48.9006864926,2.3161932726,High,4
2022-01-14,48.7227172507,2.6537982445,Low,5
2022-01-25,46.9477886888,4.839737935,High,1
2022-05-01,50.3848184847,3.0652251087,Low,4
2022-07-01,44.6067992795,,High,4
2022-01-18,43.8822661445,-0.5195806468,High,1
2022-06-01,45.7562047315,4.8195084114,Medium,4
2022-06-01,50.6026765317,3.0557226029,Low,1
2022-01-25,49.4165983829,2.0882563324,Low,4
2022-01-16,48.8602387446,2.3411675772,Medium,3
2022-01-19,46.8049770653,4.4265036502,Medium,2
2022-01-01,48.0925701988,5.1347596823,Low,2
2022-01-01,48.0925701988,5.1347596823,Low,1
2022-01-01,48.1103284092,5.1359999835,High,5
2022-01-01,48.1103284092,5.1359999835,Low,1
2022-01-16,43.3495876521,5.3542127854,Low,3
2022-01-14,48.6815451439,6.1562432592,Low,2
2022-05-01,43.6647135005,7.1306510993,Low,1
2022-01-14,48.8830398442,2.3693664271,Low,4
2022-06-01,48.812013131,2.1272130946,Medium,5
2022-01-14,45.7607852847,3.0807116582,Low,5
2022-03-01,44.8926378419,,Medium,4
2022-01-19,49.2040186814,-0.3281720849,Medium,3
2022-01-18,49.0402638648,2.1422173303,Medium,3
2022-01-18,49.0402638648,2.1422173303,Low,5
2022-01-18,49.0402638648,2.1422173303,Low,4
2022-01-18,49.0402638648,2.1422173303,Low,4
2022-01-18,49.0402638648,2.1422173303,Low,2
2022-01-18,49.0402638648,2.1422173303,High,2
2022-01-18,49.0402638648,,Low,3
2022-01-18,49.0402638648,2.1422173303,High,3
2022-01-18,49.0402638648,2.1422173303,Medium,4
2022-01-18,49.0402638648,2.1422173303,Low,2
2022-01-18,49.0463598489,2.1059362896,Low,4
2022-01-18,49.0463598489,2.1059362896,Low,4
2022-01-18,49.0463598489,2.1059362896,Medium,4
2022-01-18,49.0463598489,2.1059362896,High,2
2022-01-18,49.0463598489,2.1059362896,Low,2
2022-01-18,49.0402638648,2.1422173303,Medium,4
2022-01-18,49.0402638648,2.1422173303,Low,5
2022-01-18,49.0402638648,2.1422173303,Low,3
2022-01-18,49.0402638648,2.1422173303,Medium,1
2022-01-18,49.0402638648,2.1422173303,Low,5
2022-01-01,48.304749778,4.0902591867,Medium,1
2022-05-01,43.6559976997,7.1505298616,Medium,5
2022-01-24,45.7789663265,4.9168863551,Low,4
2022-01-15,49.2671110847,4.0232156852,Low,4
2022-01-24,48.9553488337,2.3236010076,Medium,5
2022-01-25,49.259549967,2.4754265973,Medium,5
2022-01-21,48.9047499529,2.4804236889,Low,5
2022-02-01,47.9381971041,1.919560949,Low,2
2022-01-19,45.592864482,5.2905998062,Low,3
2022-01-25,50.5113898304,2.7393532834,High,2
2022-01-24,48.6876890676,2.3812848421,Low,3
2022-01-01,-22.2730244483,166.4640989552,Low,2
2022-01-15,48.746277158,2.2659965451,Low,1
2022-11-01,50.2786273757,3.9738064142,Medium,3
2022-11-01,50.2786273757,3.9738064142,Low,2
2022-11-01,50.2786273757,3.9738064142,Low,5
2022-11-01,50.2786273757,3.9738064142,Low,1
2022-11-01,50.2786273757,3.9738064142,Low,3
2022-11-01,50.2786273757,3.9738064142,Medium,5
2022-11-01,50.2786273757,3.9738064142,Low,3
2022-11-01,50.2786273757,3.9738064142,Low,4
2022-11-01,50.2786273757,3.9738064142,Medium,3
2022-10-01,48.9532062686,2.3121081948,Medium,4
2022-01-01,43.2809685166,5.4220512365,High,4
2022-05-01,48.8714633284,2.4014822118,Low,5
2022-01-17,46.0812687112,6.5444584058,Medium,1
2022-01-18,48.8106622292,1.9679714048,Medium,4
2022-05-01,47.7576425551,7.3391533327,Medium,5
2022-05-01,,-0.5882065982,Medium,2
2022-07-01,43.7144260439,7.2855667613,Medium,1
2022-12-01,45.263696706,1.7661337983,Medium,4
2022-11-01,48.871735287,2.3571986987,Low,2
2022-01-24,48.453621126,1.4836821033,High,5
2022-07-01,48.8826390458,2.2402385785,Medium,4
2022-04-01,48.8790735744,2.764129254,Low,4
2022-01-25,47.4477569548,-0.5436362736,Medium,2
2022-12-01,45.4398767367,4.3955265917,Medium,1
2022-12-01,45.4398767367,4.3955265917,High,4
2022-12-01,45.4732370463,4.3795473928,Low,5
2022-12-01,45.4732370463,4.3795473928,Low,5
2022-01-13,48.871735287,2.3571986987,High,3
2022-03-01,43.4824174222,-1.5663994245,Medium,3
2022-05-01,50.7277886794,1.6144277292,Low,2
2022-07-01,48.8901897528,2.4531597643,Medium,2
2022-05-01,44.8392914557,-0.5862847902,Low,4
2022-05-01,44.8392914557,-0.5862847902,Low,5
2022-05-01,44.793338753,-0.5989443744,Low,2
2022-05-01,44.793338753,-0.5989443744,Low,5
2022-01-01,43.2960107075,5.3689891653,Low,4
2022-02-01,48.8501569153,2.398343,High,2
2022-02-01,48.8501569153,2.398343,Low,3
2022-01-16,43.7002469304,7.2777361822,Low,1
2022-06-01,43.4328457028,5.2460714922,Low,5
2022-06-01,43.4328457028,5.2460714922,Low,1
2022-06-01,43.4328457028,5.2460714922,Medium,3
2022-06-01,43.4328457028,5.2460714922,Medium,5
2022-06-01,43.4328457028,5.2460714922,High,1
2022-06-01,43.4328457028,5.2460714922,Medium,5
2022-06-01,43.4328457028,5.2460714922,Low,3
2022-06-01,43.4328457028,5.2460714922,Low,1
2022-06-01,43.4328457028,5.2460714922,,5
2022-06-01,43.4328457028,5.2460714922,Medium,2
2022-06-01,43.4328457028,5.2460714922,Medium,1
2022-06-01,43.4328457028,5.2460714922,Low,2
2022-02-01,43.5982732964,1.4567267839,Low,4
2022-01-19,43.2758570628,5.6998368103,High,5
2022-01-21,45.7696159207,4.8789784859,Low,1
,48.8750831947,2.3894002475,Low,1
2022-05-01,46.1660693472,-1.1453522019,Medium,4
2022-05-01,43.3233978543,5.3944470915,Low,2
2022-09-01,44.9345616085,4.8911787945,Medium,3
2022-09-01,44.9345616085,4.8911787945,Medium,1
2022-09-01,44.9345616085,4.8911787945,High,2
2022-09-01,44.9337297821,4.8943805645,Low,5
2022-09-01,44.9337297821,4.8943805645,Low,2
2022-09-01,44.9337297821,4.8943805645,Medium,3
2022-09-01,44.9345616085,4.8911787945,Medium,4
2022-09-01,44.9345616085,4.8911787945,Low,4
2022-09-01,44.9345616085,4.8911787945,Medium,3
2022-01-17,50.6281966892,3.068807418,Medium,5
2022-02-01,48.7644613529,2.4672927021,Medium,2
2022-01-16,43.6715425576,7.2040744899,Low,2
2022-01-16,45.7750612169,5.0124582936,Medium,4
2022-01-16,49.1150174878,6.2209633626,Medium,2
2022-01-21,48.7800833026,1.9794144862,Low,1
2022-01-21,,1.9794144862,Medium,1
2022-01-21,48.7800833026,1.9794144862,Medium,5
2022-01-21,48.7803219855,1.9784552952,Low,5
2022-01-21,48.7803219855,1.9784552952,Medium,3
2022-01-21,48.7803219855,1.9784552952,Medium,5
2022-01-21,48.7803219855,1.9784552952,Low,2
2022-01-21,48.7803219855,1.9784552952,High,5
2022-01-21,48.7803219855,1.9784552952,,5
2022-01-16,48.6430537848,2.420603583,Low,3
2022-01-16,48.6430537848,2.420603583,Low,2
2022-01-16,48.630589143,2.434688943,High,2
2022-01-16,48.630589143,2.434688943,Medium,4
2022-02-01,50.6281966892,3.068807418,High,4
2022-01-25,48.8881272359,2.3057812107,Low,3
2022-10-01,48.866871134,2.8099567495,Low,5
2022-02-01,43.6057866298,1.4486256928,Medium,2
2022-06-01,48.6895386705,6.183349281,Low,2
2022-01-16,43.3062499849,5.3815149926,Low,4
2022-01-16,43.3062499849,5.3815149926,Low,1
2022-01-16,43.3062499849,5.3815149926,Low,5
2022-01-16,48.8653185115,2.2751176259,High,2
2022-01-16,45.7750612169,5.0124582936,Medium,3
2022-06-01,48.4146031726,-4.4950064097,Medium,2
2022-01-24,43.5861378728,2.2113696617,Medium,4
2022-03-01,47.5102904111,6.8013912865,Low,1
2022-01-25,48.8602387446,2.3411675772,Low,5
2022-01-24,48.8919727639,2.3003846922,High,3
2022-01-16,46.3287205499,4.8254354317,Low,2
2022-01-16,45.7434433964,4.869248658,High,1
2022-01-19,45.9348381541,-0.9586905888,Medium,2
2022-01-20,48.5593615684,2.4838747479,Medium,3
2022-01-21,44.0557570616,5.0526684399,Low,1
2022-11-01,47.9550875193,-2.4349514679,Medium,4
2022-01-16,43.8048626017,4.658222035,Low,5
2022-05-01,,2.3539473751,Medium,3
2022-01-17,48.8215092582,2.3344913139,High,4
2022-01-14,50.2851019723,3.9946847338,Low,2
2022-01-16,45.7439838829,4.8706578161,Low,4
2022-01-16,45.7439838829,4.8706578161,Medium,5
2022-01-19,43.5915970767,1.432945866,High,3
2022-01-19,43.5915970767,1.432945866,Low,2
2022-01-20,48.8432649737,2.3552037617,Low,4
2022-01-20,48.8432649737,2.3552037617,Medium,4
2022-01-24,48.9749292851,2.0065597055,,2
2022-05-01,43.6057866298,1.4486256928,Low,4
2022-05-01,43.6057866298,1.4486256928,Low,4
2022-05-01,43.5882662472,1.4423002971,Low,1
2022-05-01,43.5882662472,1.4423002971,Low,2
2022-01-13,48.9161849584,2.2265131131,Medium,3
2022-01-13,48.9161849584,2.2265131131,Low,3
2022-01-24,46.5637685313,3.3420564817,Low,1
2022-01-24,46.5637685313,3.3420564817,Low,1
2022-01-24,46.5637685313,3.3420564817,Medium,3
2022-01-24,46.5637685313,3.3420564817,High,5
2022-05-01,47.2181067144,-1.553062267,High,5
2022-04-01,48.9532062686,2.3121081948,Medium,3
2022-01-17,48.7162711627,6.2655849727,Low,3
2022-01-17,48.7162711627,6.2655849727,Medium,1
2022-04-01,48.9395683804,2.0584890457,Medium,2
,48.7787071865,2.3390084599,High,4
2022-06-01,43.6672801016,1.3783174365,Low,1
2022-06-01,43.6672801016,1.3783174365,Low,5
2022-06-01,43.6672801016,1.3783174365,Low,3
2022-06-01,43.6668436546,1.3781649849,Low,2
2022-06-01,43.6668436546,1.3781649849,Medium,3
2022-06-01,43.6668436546,1.3781649849,Low,4
2022-06-01,43.6668436546,1.3781649849,High,3
2022-06-01,43.6668436546,1.3781649849,Low,3
2022-06-01,43.6668436546,1.3781649849,Medium,2
2022-10-01,48.6223501852,1.8262830914,Low,5
2022-04-01,48.8723670127,2.4852399801,High,1
2022-06-01,49.4367368305,2.1085555099,Medium,4
2022-05-01,51.0342059349,2.3768773872,High,4
2022-05-01,50.7363449065,3.0877208674,Medium,5
2022-11-01,48.630589143,2.434688943,Low,4
2022-04-01,43.67759974,4.6427639991,,5
2022-03-01,49.2337602779,1.0251296133,Low,1
2022-01-16,49.0071063174,2.3879974903,Medium,5
2022-03-01,46.2065874146,5.2324414231,Low,2
2022-01-19,48.8180272012,2.3588215856,Medium,5
2022-02-01,49.4419551204,1.1049210512,Low,1
2022-01-16,50.7009081976,3.1670043499,Medium,4
2022-02-01,48.8474680321,2.4471078894,Medium,4
2022-01-19,48.8407893812,2.3887417151,Medium,2
2022-01-16,48.6274763251,2.5631296457,Low,5
2022-02-01,48.4163778792,2.7235087434,High,4
2022-11-01,47.2181067144,-1.553062267,Low,2
2022-01-21,48.9196836482,2.2322737235,Low,5
2022-01-01,16.2379926615,-61.5360647694,High,4
2022-01-01,16.2379926615,-61.5360647694,Medium,1
2022-01-01,16.2379926615,-61.5360647694,Low,5
,43.526379574,5.446138363,Low,4
2022-09-01,48.8644966562,2.355201587,High,2
2022-01-17,47.7516985914,7.3436693076,Low,4
2022-01-13,47.9502291957,1.8433134267,Medium,3
2022-01-13,47.9502291957,1.8433134267,Medium,5
2022-12-01,43.2110223421,2.3449930664,Low,4
2022-01-15,45.6893006331,5.9135136105,Low,2
2022-08-01,48.8633324726,2.3691589851,Low,3
2022-01-16,44.4037629835,0.6844520326,Medium,5
2022-11-01,48.5708477949,2.6627765379,Medium,4
2022-01-15,48.7287792213,2.4476566275,High,5
2022-10-01,49.9189492873,1.0739504734,High,3
2022-06-01,45.4398767367,4.3955265917,Medium,2
2022-06-01,48.8496526586,2.2687672881,Medium,4
2022-05-01,45.5707782193,5.918262872,Medium,1
2022-07-01,44.6206818447,4.3853331838,Medium,5
2022-01-25,47.6095776151,1.9040782922,High,1
2022-06-01,45.7736333629,4.874180214,Low,2
2022-06-01,45.7736333629,4.874180214,Low,2
2022-06-01,45.7736333629,4.874180214,Low,2
2022-06-01,45.7736333629,4.874180214,Medium,3
2022-06-01,45.7433807277,4.8699970491,Low,1
2022-07-01,50.7377991335,2.3045057426,Low,1
2022-07-01,50.7377991335,2.3045057426,High,3
2022-07-01,50.7377991335,2.3045057426,High,1
2022-07-01,50.7377991335,2.3045057426,Low,2
2022-07-01,50.738892378,2.3049861496,Low,5
,50.738892378,2.3049861496,Low,2
2022-07-01,50.738892378,2.3049861496,Low,5
2022-07-01,50.738892378,2.3049861496,Low,1
2022-07-01,50.738892378,2.3049861496,Low,1
2022-07-01,50.738892378,2.3049861496,Low,2
2022-07-01,50.738892378,2.3049861496,Low,1
2022-07-01,50.738892378,2.3049861496,High,3
2022-07-01,50.738892378,2.3049861496,Low,3
2022-07-01,50.738892378,2.3049861496,Medium,1
2022-07-01,,2.3049861496,Medium,3
2022-07-01,50.738892378,2.3049861496,Low,3
2022-01-16,48.8444634363,2.3088736673,Medium,4
2022-01-19,46.8197828306,4.8374178938,Low,3
2022-01-18,46.3145572652,-0.4471104277,Low,4
2022-01-16,48.5395773724,2.6641265271,Low,4
2022-01-16,48.5395773724,2.6641265271,High,2
2022-05-01,44.225128781,4.3444390204,Low,5
2022-06-01,48.6849828641,2.4085185107,Medium,2
2022-05-01,48.3437544325,-1.1940603281,Low,1
2022-01-19,46.3310309352,,Low,4
2022-01-14,43.2884880586,5.3933464166,Low,2
2022-04-01,43.526379574,5.446138363,Medium,3
2022-10-01,48.9624213254,2.3795081026,Low,2
2022-10-01,48.9624213254,2.3795081026,High,4
2022-01-24,43.8180088677,5.795954162,Low,2
2022-01-16,43.526379574,5.446138363,Low,1
2022-04-01,48.8385761634,2.2619105288,High,2
2022-04-01,48.8385761634,2.2619105288,Medium,2
2022-04-01,44.9304462046,4.8892375383,Medium,5
2022-09-01,43.6315945737,3.8204636607,Low,3
2022-09-01,43.6315945737,3.8204636607,Medium,4
2022-01-14,48.854714108,2.7659907788,Medium,2
2022-01-18,43.3329982555,5.4181784612,Medium,5
